answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
A,6a30b7803ff1f5309f1f620cb8962c10,"[{'label': 'A', 'text': 'honor'}, {'label': 'B', 'text': 'admire'}, {'label': 'C', 'text': 'cherish'}]",In Japanese feudal times leaders would despise and punish people who they believe had no what?,honor,admire,cherish,0
C,2d21348c760d02509df3fb407a2a1799,"[{'label': 'A', 'text': 'becoming tired'}, {'label': 'B', 'text': 'hangovers'}, {'label': 'C', 'text': 'being happy'}]","If a person is celebrating something, what is their likely emotion?",becoming tired,hangovers,being happy,2
C,60cb8290945d6ce683cbecb0a7ec7035,"[{'label': 'A', 'text': 'stimulation'}, {'label': 'B', 'text': 'entertainment'}, {'label': 'C', 'text': 'understand'}]",John liked to listen to music while he read.  He felt it helped him do what?,stimulation,entertainment,understand,2
A,d9d11358386fbc69689a8a70f1a4cf05,"[{'label': 'A', 'text': 'california'}, {'label': 'B', 'text': 'seaside town'}, {'label': 'C', 'text': 'ocean'}]",Bob was tossed from his boat in the pacific ocean near the United States.  He sees a shore to the east and swims toward it. Where is he most likely swimming to?,california,seaside town,ocean,0
B,71d66349ea1c21045973528be3874301,"[{'label': 'A', 'text': 'catching up with'}, {'label': 'B', 'text': 'sprinting'}, {'label': 'C', 'text': 'physical exertion'}]",How  will running after a ball need to be done?,catching up with,sprinting,physical exertion,1
A,8de53be2fa31d118154c6fab944f79b8,"[{'label': 'A', 'text': 'table'}, {'label': 'B', 'text': ""neighbor's house""}, {'label': 'C', 'text': 'post office'}]","I brought the mail in, where should I put it?",table,neighbor's house,post office,0
C,8a50e72052dd92223f8989e8fb7d24ca,"[{'label': 'A', 'text': 'nigeria'}, {'label': 'B', 'text': 'south american country'}, {'label': 'C', 'text': 'works'}]",A helper monkey does what around the home of a disabled person?,nigeria,south american country,works,2
A,8f9390dc895f036c0af6c0b0c0fb4d2e,"[{'label': 'A', 'text': 'back pocket'}, {'label': 'B', 'text': 'meeting'}, {'label': 'C', 'text': 'drug store'}]",Where can you store a small notepad on your person?,back pocket,meeting,drug store,0
B,1531f1523f5fd24bbdb42c311dbf90e8,"[{'label': 'A', 'text': 'music room'}, {'label': 'B', 'text': 'symphony'}, {'label': 'C', 'text': 'music store'}]",Where can you find a number of wind instruments together in public?,music room,symphony,music store,1
B,82c7ea66c1f04961c0276bee85e9491f,"[{'label': 'A', 'text': 'open door'}, {'label': 'B', 'text': 'become adults'}, {'label': 'C', 'text': 'wonder about'}]",If kids experience aging what will do?,open door,become adults,wonder about,1
A,13bb743f452048c977daeb13afb31872,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'desk'}, {'label': 'C', 'text': 'closet'}]",What might have a ground floor?,house,desk,closet,0
B,ef6ede0af827ddd1dc7bbeb36a6fdd22,"[{'label': 'A', 'text': 'canada'}, {'label': 'B', 'text': 'big city'}, {'label': 'C', 'text': 'yellow pages'}]",Where could you go to between 1000 and 10000 restaurant?,canada,big city,yellow pages,1
C,9c947e94616eada460b6b13dfe960b38,"[{'label': 'A', 'text': 'cabinet'}, {'label': 'B', 'text': 'cupboard'}, {'label': 'C', 'text': 'anything'}]","Jane saw a box labeled ""stuff,"" what could be in the box?",cabinet,cupboard,anything,2
A,82c985e684d0fb8a8d0961ccff018be6,"[{'label': 'A', 'text': 'plug in'}, {'label': 'B', 'text': 'kill'}, {'label': 'C', 'text': 'switch on'}]","They had just moved in but had already gotten cable, wanting to use television they did what with the cord?",plug in,kill,switch on,0
A,159477bdf8f649889ad7d8b4b10bf821,"[{'label': 'A', 'text': 'negligible'}, {'label': 'B', 'text': 'slight'}, {'label': 'C', 'text': 'petty'}]","While the statistician thought the anomaly was important, what did the contrarian demographer think?",negligible,slight,petty,0
C,4b7d1b70060cd1f1a7321795f62a7325,"[{'label': 'A', 'text': 'hand'}, {'label': 'B', 'text': 'warehouse'}, {'label': 'C', 'text': 'desk drawer'}]",Where is a handy place to store a steel pen in your office?,hand,warehouse,desk drawer,2
C,a64d45cecde84fdcf5f0a79805a0c6fe,"[{'label': 'A', 'text': 'guilty conscience'}, {'label': 'B', 'text': 'problems'}, {'label': 'C', 'text': 'find god'}]",What could committing murder prevent someone from doing?,guilty conscience,problems,find god,2
B,3090cb12c56cdb4412a8c236f2a4e8b0,"[{'label': 'A', 'text': 'nightmares'}, {'label': 'B', 'text': 'have fun'}, {'label': 'C', 'text': 'relaxation'}]",What cannot happen to you while you are sleeping?,nightmares,have fun,relaxation,1
C,29c194d032a266a7160bff6f546a4d9d,"[{'label': 'A', 'text': 'supermarket'}, {'label': 'B', 'text': 'pantry'}, {'label': 'C', 'text': 'bar'}]",Where is one likely to find poker chips?,supermarket,pantry,bar,2
A,0f91861413ccf9f93a18c604b54efa8f,"[{'label': 'A', 'text': 'refrigerator'}, {'label': 'B', 'text': 'hockey game'}, {'label': 'C', 'text': 'antarctica'}]",Where would you not be likely to find ice?,refrigerator,hockey game,antarctica,0
B,22d88ce7126cfd097cd03bb78c1de8c7,"[{'label': 'A', 'text': 'ability to hear'}, {'label': 'B', 'text': 'careful listening'}, {'label': 'C', 'text': 'ears'}]",What do you need to be able to understand testimony after hearing testimony?,ability to hear,careful listening,ears,1
A,65ba9ff59135444f72503fd24c6270ad,"[{'label': 'A', 'text': 'fight inflation'}, {'label': 'B', 'text': 'attend school'}, {'label': 'C', 'text': 'get money from'}]",What could be done to help prevent poverty?,fight inflation,attend school,get money from,0
B,fc0e9a19e07526173bdfc3d384364695,"[{'label': 'A', 'text': 'baby carriage'}, {'label': 'B', 'text': ""grandma's house""}, {'label': 'C', 'text': 'barbeque'}]","If you're a small dog owned by your father's mother, where would you live?",baby carriage,grandma's house,barbeque,1
B,2c76b8956dff91bcd887baeada604e56,"[{'label': 'A', 'text': 'montana'}, {'label': 'B', 'text': 'countryside'}, {'label': 'C', 'text': 'subdivision'}]","The ranch house overlooked unobscured mountains and valleys, where was it located?",montana,countryside,subdivision,1
B,6a2025a47e3a64d73f336ede05a6e828,"[{'label': 'A', 'text': 'sleepiness'}, {'label': 'B', 'text': 'intermission'}, {'label': 'C', 'text': 'spending money'}]","They were going to play at the theater, part way through there was a what?",sleepiness,intermission,spending money,1
B,3b89715f4acd06c75dbb03632fe278d8,"[{'label': 'A', 'text': 'raise corn'}, {'label': 'B', 'text': 'seed crops'}, {'label': 'C', 'text': 'grow plants'}]","The farmer chose plants he could make bird feed from and use of again the next year, he only planted what?",raise corn,seed crops,grow plants,1
C,b4f79ca5f3595248ee25292ab60ad105,"[{'label': 'A', 'text': 'make food'}, {'label': 'B', 'text': 'get food'}, {'label': 'C', 'text': 'cook dinner'}]","At the end of the day as he began to eat he paused and thanked her, it wasn't often she would what?",make food,get food,cook dinner,2
B,62dfae257550f047a3c269ccd5932659,"[{'label': 'A', 'text': 'wait for'}, {'label': 'B', 'text': 'go for haircut'}, {'label': 'C', 'text': 'dress nice'}]","He seemed to be putting too much stock in the date, even though it wasn't shaggy he went to what?",wait for,go for haircut,dress nice,1
B,68df0b602ea8d4f67bff9606852df451,"[{'label': 'A', 'text': 'closing eyes'}, {'label': 'B', 'text': 'sleep'}, {'label': 'C', 'text': 'sit down'}]","The exhausted man needed to have rest, he soon fell to what?",closing eyes,sleep,sit down,1
C,d875896d273ab86a3144595d6cdb0bad,"[{'label': 'A', 'text': 'jewish community'}, {'label': 'B', 'text': 'nepal'}, {'label': 'C', 'text': 'middle east'}]",what region are the most famous temples located?,jewish community,nepal,middle east,2
B,abbbf8bef84d5348c8d3250e59bef7e4,"[{'label': 'A', 'text': 'petty'}, {'label': 'B', 'text': 'slight'}, {'label': 'C', 'text': 'negligible'}]","The measurement was important and they had to make a, what kind of increase, to get it just right?",petty,slight,negligible,1
C,35e9ee93f17d40747d9761c258814a4a,"[{'label': 'A', 'text': 'static'}, {'label': 'B', 'text': 'inanimate'}, {'label': 'C', 'text': 'fixed'}]",Sean noticed that the robot was animate again.  Joe must have done what do it?,static,inanimate,fixed,2
C,cfa3434501d02cf301b57630e10669ef,"[{'label': 'A', 'text': 'go somewhere'}, {'label': 'B', 'text': 'analyse'}, {'label': 'C', 'text': 'see favorite show'}]",What can you do in front of a tv if you have curiosity about what is being displayed on the tv?,go somewhere,analyse,see favorite show,2
C,2dd138a63b5895cf737ced793cc668e7,"[{'label': 'A', 'text': 'start running'}, {'label': 'B', 'text': 'going too fast'}, {'label': 'C', 'text': 'last several years'}]","If you take the risk buying a used car, you still hope it can what?",start running,going too fast,last several years,2
C,4e0f8a343984edec0016560871022ee5,"[{'label': 'A', 'text': 'jukebox'}, {'label': 'B', 'text': 'napster'}, {'label': 'C', 'text': 'musical'}]","The movie had many a song and dance, it was a what?",jukebox,napster,musical,2
A,1eab36b3714e7ece983726c7ce4fad1f,"[{'label': 'A', 'text': 'have no money'}, {'label': 'B', 'text': 'spend money'}, {'label': 'C', 'text': 'lose money'}]",What prevents someone from buying beer?,have no money,spend money,lose money,0
C,c6eab9e1389b28fa542ff0cd67d21ff8,"[{'label': 'A', 'text': 'fatigue'}, {'label': 'B', 'text': 'agitation'}, {'label': 'C', 'text': 'common sense'}]","John hated getting in line, but he wanted anyway.  Not breaking line was just what?",fatigue,agitation,common sense,2
C,fdf811d3942f0d33d81a03382d6fee98,"[{'label': 'A', 'text': 'affluent'}, {'label': 'B', 'text': 'talented'}, {'label': 'C', 'text': 'reproduce'}]",What is the intended biological function when a person has sex?,affluent,talented,reproduce,2
C,573484f1650408f636d0e52b0882ec1a,"[{'label': 'A', 'text': 'shirt pocket'}, {'label': 'B', 'text': 'drugstore'}, {'label': 'C', 'text': 'purse'}]",Where is a good place for a woman to store her sunglasses?,shirt pocket,drugstore,purse,2
B,b9121c3228f961c5ad68958c702cd94b,"[{'label': 'A', 'text': 'soccer game'}, {'label': 'B', 'text': 'state park'}, {'label': 'C', 'text': 'fairgrounds'}]","Bob stands in the grass surrounded by trees and nature, where is Bob?",soccer game,state park,fairgrounds,1
A,a18dde434dcbee90f9cfd921cdc32e7f,"[{'label': 'A', 'text': 'staying put'}, {'label': 'B', 'text': 'be still'}, {'label': 'C', 'text': 'lay still'}]","Bess told Sam to move, but he refused. He said that he was doing what?",staying put,be still,lay still,0
C,a204562f50701287e1103b813f791a65,"[{'label': 'A', 'text': 'cd players'}, {'label': 'B', 'text': 'laboratory'}, {'label': 'C', 'text': 'hospital'}]",Where would you find people using a laser to alleviate suffering?,cd players,laboratory,hospital,2
B,3338109fcafaaa370c8900a53e1b3ed8,"[{'label': 'A', 'text': 'laboratory'}, {'label': 'B', 'text': 'chemistry lab'}, {'label': 'C', 'text': 'coat pocket'}]","The flasks was used to distill elements, where was is being used?",laboratory,chemistry lab,coat pocket,1
B,56929776d2d8754b2e5570297a9e995a,"[{'label': 'A', 'text': 'detroit'}, {'label': 'B', 'text': 'most cities'}, {'label': 'C', 'text': 'military base'}]",Where would you expect to find a hospital?,detroit,most cities,military base,1
B,3abe1af1be6ffad5aae602a36a0678c4_1,"[{'label': 'A', 'text': ""neighbor's house""}, {'label': 'B', 'text': 'park'}, {'label': 'C', 'text': 'swimming pool'}]","There used to be children playing here, but drug dealers and criminals had taken over the local what?",neighbor's house,park,swimming pool,1
A,63cf9704332dda609b74fcfdd7d2d4a0,"[{'label': 'A', 'text': 'america'}, {'label': 'B', 'text': 'small town'}, {'label': 'C', 'text': 'towns'}]",The rural general store is a staple of the great nation called what?,america,small town,towns,0
C,68dd334be2b3fbee17de657692a275c6,"[{'label': 'A', 'text': 'create art'}, {'label': 'B', 'text': 'pass course'}, {'label': 'C', 'text': 'spend'}]","She was always living paycheck to paycheck, when she would get money she would what?",create art,pass course,spend,2
B,b0d19d6d4884459657ea939444d256c6,"[{'label': 'A', 'text': 'concentration'}, {'label': 'B', 'text': 'read books'}, {'label': 'C', 'text': 'concentrate'}]",What are you about to do If you're going to study in a library?,concentration,read books,concentrate,1
A,468e756e097fe97b3ddd6211fb8b12d0,"[{'label': 'A', 'text': 'liquid'}, {'label': 'B', 'text': 'vending machine'}, {'label': 'C', 'text': 'store'}]",The matter in side a can of soda is in what state?,liquid,vending machine,store,0
B,84275428ded4c8a0f21d4b2d0c841306,"[{'label': 'A', 'text': 'house'}, {'label': 'B', 'text': 'hotel room'}, {'label': 'C', 'text': 'apartment'}]",Where is likely to have a small kitchenette?,house,hotel room,apartment,1
A,8cb45b421375243e788cfc64bd77b051,"[{'label': 'A', 'text': 'confusing'}, {'label': 'B', 'text': 'both positive and negative'}, {'label': 'C', 'text': 'unknowable'}]",Why is religion so hard to understand?,confusing,both positive and negative,unknowable,0
C,8bdb3ffad0fc498e9f27e5ee9aa98340,"[{'label': 'A', 'text': 'having friends'}, {'label': 'B', 'text': 'computer'}, {'label': 'C', 'text': 'phone'}]",What do you use when chatting with friends that aren't in the same place together?,having friends,computer,phone,2
A,0b3c6d5ad5842f4178dcf80df4cd0f9b,"[{'label': 'A', 'text': 'irritability'}, {'label': 'B', 'text': 'depression'}, {'label': 'C', 'text': 'discomfort'}]",Awaking in the middle of the night may cause what?,irritability,depression,discomfort,0
A,8f5d972cf8ca8148326766c4056d8df1,"[{'label': 'A', 'text': 'genetalia'}, {'label': 'B', 'text': 'body'}, {'label': 'C', 'text': 'crotch'}]",The scrotum belongs to what part of the male body?,genetalia,body,crotch,0
B,d8d5e97e8e7f90712a81b14aee6f3627,"[{'label': 'A', 'text': 'chuck'}, {'label': 'B', 'text': 'sword'}, {'label': 'C', 'text': 'spatula'}]",Something that has a long and sharp blade is a?,chuck,sword,spatula,1
A,c1eb282d2e143acb4f78375022fba5c6,"[{'label': 'A', 'text': 'late'}, {'label': 'B', 'text': 'beauty'}, {'label': 'C', 'text': 'injury'}]",What happens to the next appointment when a grooming takes longer than expected?,late,beauty,injury,0
C,6da01e082121412d5dfa2ada166e7c47,"[{'label': 'A', 'text': 'calmness'}, {'label': 'B', 'text': 'fucking'}, {'label': 'C', 'text': 'compromises'}]",Reaching tentative agreement is the first result when two side make what to come closer together?,calmness,fucking,compromises,2
C,b8ee75a196733de4757981152bd90d5c,"[{'label': 'A', 'text': 'canada'}, {'label': 'B', 'text': 'illinois'}, {'label': 'C', 'text': ""person's house""}]",A small dog lived with a a woman who loved him. Where might he have lived?,canada,illinois,person's house,2
A,3ac7cee0cb7d5aa9f0fbf0b36d281fb0,"[{'label': 'A', 'text': 'plane'}, {'label': 'B', 'text': 'wine'}, {'label': 'C', 'text': 'distillery'}]",Where can you drink alcohol in the air?,plane,wine,distillery,0
A,0a4c9b5ddcf4e9c0f71186cf77be44d7,"[{'label': 'A', 'text': 'nausea'}, {'label': 'B', 'text': 'enjoy'}, {'label': 'C', 'text': 'satisfaction'}]",John didn't like eating the hamburger.  It made him feel what?,nausea,enjoy,satisfaction,0
B,2fb64a6aaf477d88733ad905d559fd3b,"[{'label': 'A', 'text': 'regret'}, {'label': 'B', 'text': 'decisions'}, {'label': 'C', 'text': 'irritation'}]",Dan's job was talking phone calls.  That was his only job.  He didn't get to do what?,regret,decisions,irritation,1
B,e63b2dd1db7e1bd707956a41d3d2a83c,"[{'label': 'A', 'text': 'sorrowful'}, {'label': 'B', 'text': 'depressed'}, {'label': 'C', 'text': 'downcast'}]","If you aren't glad, unhappy or gloomy, what illness may you have?",sorrowful,depressed,downcast,1
B,2b7dd91da5dde1560ace2cd82af926de,"[{'label': 'A', 'text': 'nursery rhyme'}, {'label': 'B', 'text': 'music store'}, {'label': 'C', 'text': 'jazz band'}]",Where can one obtain a bass fiddle?,nursery rhyme,music store,jazz band,1
A,3652a1315e4b49414276dbaa2b18e804,"[{'label': 'A', 'text': 'desk'}, {'label': 'B', 'text': 'school'}, {'label': 'C', 'text': 'office supply store'}]",James kept a clipboard where he could easily find  it.  Where might he keep it?,desk,school,office supply store,0
